parent_id,child_level,text,text1,tag,class,nh,font_size,align,font_famliy,margin_bottom,margin_left,margin_right,margin_top,text_indent,marign,x_ind,file_id,text_raw,rel_parent_id,max_font_size,min_font_size,rel_font_size,child_level_max,rel_child_level,sentence_case,title_case,upper_case,lower_case,no_text,startswthnum,dots,word_len,id
17,2,ecgwaveformsinvariousleadswerestudiedindetailamongthe4leadsstudiediavfv1andv6certainwaveformsqqsqrorqrwaveformsinavfwasfoundtobethemostusefulwitha72predictiveaccuracyforvtourfindingswereincongruencewiththisstudyandwenoteda782accuracyindiagnosingvtbasedonthepresenceofasimilarqwavepatterninallthreeinferiorleads,"Q waves in the inferior leads could during VT could reflect the presence of a remote inferior myocardial infarction that could serve as a substrate for VT. In addition, negative Q waves in inferior leads reflects an caudo-crainal activation sequence reflective of a ventricular origin of the rhythm15. Inferior lead Q waveforms have previously been analyzed in predicting VT. Griffith et al. published a multivariate analysis of 102 consecutive patients to determine independent predictors of VT in a WCT.16 ECG waveforms in various leads were studied in detail. Among the 4 leads studied (I, aVF, V1 and V6), certain waveforms (Q, QS, Qr or qR waveforms) in aVF was found to be the most useful with a 72% predictive accuracy for VT. Our findings were in congruence with this study and we noted a 78.2% accuracy in diagnosing VT based on the presence of a similar Q-wave pattern in all three inferior leads.",span,,p_span_,12.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001," ECG waveforms in various leads were studied in detail. Among the 4 leads studied (I, aVF, V1 and V6), certain waveforms (Q, QS, Qr or qR waveforms) in aVF was found to be the most useful with a 72% predictive accuracy for VT. Our findings were in congruence with this study and we noted a 78.2% accuracy in diagnosing VT based on the presence of a similar Q-wave pattern in all three inferior leads.",0.7083333333333334,12.0,11.0,1,3,0.67,0,0,0,0,0,0,0,76,ecgwaveformsinvariousleadswerestudiedindetailamong
18,1,recentlychenetalpublishedanewalgorithmnamedlimbleadalgorithmllatodifferentiatevtfromsvtinwcts17asperthisalgorithmvtisdiagnosedinthepresenceofatleast1ofthefollowing1monophasicrwaveinleadavr2predominantlynegativeqrsinleadsiiiandiiiand3opposingqrscomplexinthelimbleadsoqlconcordantmonophasicqrsinall3inferiorleadsandconcordantmonophasicqrsin2or3oftheremaininglimbleadswithapolarityoppositetothatoftheinferiorleadsllaalgorithmhadasensitivityof872andaspecificityof908asreportedinthestudyourqwcacriteriasharesimilarcharacteristicstothesecondstepofthellaandthatoftheoqlthirdstepalgorithmdelineatedbychenetalintheirpreviouswork14likethesecondstepofthellaalgorithmwesoughttouseqrscomplexesthatappearedasqsqrqrsbutdidntcountrsrorrsevenifthepredominantvoltagewasnegativecomparedtotheoqlorthethirdstepweonlyincludedmonophasicnegativeqrscomplexesintheinferiorleadsqwacriteriaanddidnotaccountforcomplexeswithpositivepolarityorconsiderotherlimbleadsbothllaandqoldemonstratedremarkablyhighspecificity921qwcacriteriahadsimilarhighspecificityratescomparedtothellaandtheoqlalgorithmsbutmuchlowersensitivity,first_level,p,,p_,11.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001,"Recently Chen et al, published a new algorithm named limb lead algorithm (LLA) to differentiate VT from SVT in WCTs.17 As per this algorithm, VT is diagnosed in the presence of at least 1 of the following: (1) monophasic R wave in lead aVR; (2) predominantly negative QRS in leads I, II, and III; and (3) opposing QRS complex in the limb leads (OQL): concordant monophasic QRS in all 3 inferior leads and concordant monophasic QRS in 2 or 3 of the remaining limb leads with a polarity opposite to that of the inferior leads. LLA algorithm had a sensitivity of 87.2% and a specificity of 90.8% as reported in the study. Our QWC-A criteria share similar characteristics to the second step of the LLA and that of the OQL (third step) algorithm delineated by Chen. et al in their previous work.14 Like the second step of the LLA algorithm, we sought to use QRS complexes that appeared as QS, Qr, qrS, but didn’t count rSr’ or rS even if the predominant voltage was negative. Compared to the OQL or the third step, we only included monophasic negative QRS complexes in the inferior leads (QW-A criteria) and did not account for complexes with positive polarity or consider other limb leads. Both LLA and QOL demonstrated remarkably high specificity (92.1%). QWC-A criteria had similar high specificity rates compared to the LLA and the OQL algorithms but much lower sensitivity.",0.75,12.0,11.0,0,3,0.33,0,0,0,0,0,0,0,247,recentlychenetalpublishedanewalgorithmnamedlimblea
18,2,recentlychenetalpublishedanewalgorithmnamedlimbleadalgorithmllatodifferentiatevtfromsvtinwcts,"Recently Chen et al, published a new algorithm named limb lead algorithm (LLA) to differentiate VT from SVT in WCTs.17 As per this algorithm, VT is diagnosed in the presence of at least 1 of the following: (1) monophasic R wave in lead aVR; (2) predominantly negative QRS in leads I, II, and III; and (3) opposing QRS complex in the limb leads (OQL): concordant monophasic QRS in all 3 inferior leads and concordant monophasic QRS in 2 or 3 of the remaining limb leads with a polarity opposite to that of the inferior leads. LLA algorithm had a sensitivity of 87.2% and a specificity of 90.8% as reported in the study. Our QWC-A criteria share similar characteristics to the second step of the LLA and that of the OQL (third step) algorithm delineated by Chen. et al in their previous work.14 Like the second step of the LLA algorithm, we sought to use QRS complexes that appeared as QS, Qr, qrS, but didn’t count rSr’ or rS even if the predominant voltage was negative. Compared to the OQL or the third step, we only included monophasic negative QRS complexes in the inferior leads (QW-A criteria) and did not account for complexes with positive polarity or consider other limb leads. Both LLA and QOL demonstrated remarkably high specificity (92.1%). QWC-A criteria had similar high specificity rates compared to the LLA and the OQL algorithms but much lower sensitivity.",span,,p_span_,12.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001,"Recently Chen et al, published a new algorithm named limb lead algorithm (LLA) to differentiate VT from SVT in WCTs.",0.75,12.0,11.0,1,3,0.67,0,0,0,0,0,0,0,20,recentlychenetalpublishedanewalgorithmnamedlimblea
18,2,17,"Recently Chen et al, published a new algorithm named limb lead algorithm (LLA) to differentiate VT from SVT in WCTs.17 As per this algorithm, VT is diagnosed in the presence of at least 1 of the following: (1) monophasic R wave in lead aVR; (2) predominantly negative QRS in leads I, II, and III; and (3) opposing QRS complex in the limb leads (OQL): concordant monophasic QRS in all 3 inferior leads and concordant monophasic QRS in 2 or 3 of the remaining limb leads with a polarity opposite to that of the inferior leads. LLA algorithm had a sensitivity of 87.2% and a specificity of 90.8% as reported in the study. Our QWC-A criteria share similar characteristics to the second step of the LLA and that of the OQL (third step) algorithm delineated by Chen. et al in their previous work.14 Like the second step of the LLA algorithm, we sought to use QRS complexes that appeared as QS, Qr, qrS, but didn’t count rSr’ or rS even if the predominant voltage was negative. Compared to the OQL or the third step, we only included monophasic negative QRS complexes in the inferior leads (QW-A criteria) and did not account for complexes with positive polarity or consider other limb leads. Both LLA and QOL demonstrated remarkably high specificity (92.1%). QWC-A criteria had similar high specificity rates compared to the LLA and the OQL algorithms but much lower sensitivity.",span,,p_span_,12.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001,17,0.75,12.0,11.0,1,3,0.67,0,0,0,0,1,1,0,1,17
18,2,asperthisalgorithmvtisdiagnosedinthepresenceofatleast1ofthefollowing1monophasicrwaveinleadavr2predominantlynegativeqrsinleadsiiiandiiiand3opposingqrscomplexinthelimbleadsoqlconcordantmonophasicqrsinall3inferiorleadsandconcordantmonophasicqrsin2or3oftheremaininglimbleadswithapolarityoppositetothatoftheinferiorleadsllaalgorithmhadasensitivityof872andaspecificityof908asreportedinthestudyourqwcacriteriasharesimilarcharacteristicstothesecondstepofthellaandthatoftheoqlthirdstepalgorithmdelineatedbychenetalintheirpreviouswork14likethesecondstepofthellaalgorithmwesoughttouseqrscomplexesthatappearedasqsqrqrsbutdidntcountrsrorrsevenifthepredominantvoltagewasnegativecomparedtotheoqlorthethirdstepweonlyincludedmonophasicnegativeqrscomplexesintheinferiorleadsqwacriteriaanddidnotaccountforcomplexeswithpositivepolarityorconsiderotherlimbleadsbothllaandqoldemonstratedremarkablyhighspecificity921qwcacriteriahadsimilarhighspecificityratescomparedtothellaandtheoqlalgorithmsbutmuchlowersensitivity,"Recently Chen et al, published a new algorithm named limb lead algorithm (LLA) to differentiate VT from SVT in WCTs.17 As per this algorithm, VT is diagnosed in the presence of at least 1 of the following: (1) monophasic R wave in lead aVR; (2) predominantly negative QRS in leads I, II, and III; and (3) opposing QRS complex in the limb leads (OQL): concordant monophasic QRS in all 3 inferior leads and concordant monophasic QRS in 2 or 3 of the remaining limb leads with a polarity opposite to that of the inferior leads. LLA algorithm had a sensitivity of 87.2% and a specificity of 90.8% as reported in the study. Our QWC-A criteria share similar characteristics to the second step of the LLA and that of the OQL (third step) algorithm delineated by Chen. et al in their previous work.14 Like the second step of the LLA algorithm, we sought to use QRS complexes that appeared as QS, Qr, qrS, but didn’t count rSr’ or rS even if the predominant voltage was negative. Compared to the OQL or the third step, we only included monophasic negative QRS complexes in the inferior leads (QW-A criteria) and did not account for complexes with positive polarity or consider other limb leads. Both LLA and QOL demonstrated remarkably high specificity (92.1%). QWC-A criteria had similar high specificity rates compared to the LLA and the OQL algorithms but much lower sensitivity.",span,,p_span_,12.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001," As per this algorithm, VT is diagnosed in the presence of at least 1 of the following: (1) monophasic R wave in lead aVR; (2) predominantly negative QRS in leads I, II, and III; and (3) opposing QRS complex in the limb leads (OQL): concordant monophasic QRS in all 3 inferior leads and concordant monophasic QRS in 2 or 3 of the remaining limb leads with a polarity opposite to that of the inferior leads. LLA algorithm had a sensitivity of 87.2% and a specificity of 90.8% as reported in the study. Our QWC-A criteria share similar characteristics to the second step of the LLA and that of the OQL (third step) algorithm delineated by Chen. et al in their previous work.14 Like the second step of the LLA algorithm, we sought to use QRS complexes that appeared as QS, Qr, qrS, but didn’t count rSr’ or rS even if the predominant voltage was negative. Compared to the OQL or the third step, we only included monophasic negative QRS complexes in the inferior leads (QW-A criteria) and did not account for complexes with positive polarity or consider other limb leads. Both LLA and QOL demonstrated remarkably high specificity (92.1%). QWC-A criteria had similar high specificity rates compared to the LLA and the OQL algorithms but much lower sensitivity.",0.75,12.0,11.0,1,3,0.67,0,0,0,0,0,0,0,226,asperthisalgorithmvtisdiagnosedinthepresenceofatle
18,3,and," As per this algorithm, VT is diagnosed in the presence of at least 1 of the following: (1) monophasic R wave in lead aVR; (2) predominantly negative QRS in leads I, II, and III; and (3) opposing QRS complex in the limb leads (OQL): concordant monophasic QRS in all 3 inferior leads and concordant monophasic QRS in 2 or 3 of the remaining limb leads with a polarity opposite to that of the inferior leads. LLA algorithm had a sensitivity of 87.2% and a specificity of 90.8% as reported in the study. Our QWC-A criteria share similar characteristics to the second step of the LLA and that of the OQL (third step) algorithm delineated by Chen. et al in their previous work.14 Like the second step of the LLA algorithm, we sought to use QRS complexes that appeared as QS, Qr, qrS, but didn’t count rSr’ or rS even if the predominant voltage was negative. Compared to the OQL or the third step, we only included monophasic negative QRS complexes in the inferior leads (QW-A criteria) and did not account for complexes with positive polarity or consider other limb leads. Both LLA and QOL demonstrated remarkably high specificity (92.1%). QWC-A criteria had similar high specificity rates compared to the LLA and the OQL algorithms but much lower sensitivity.",i,,p_span_i_,12.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001,and,0.75,12.0,11.0,1,3,1.0,0,0,0,1,1,0,0,1,and
19,1,giventhattheqwcacriterionissimpleandreproduciblefutureresearchshouldbeperformedtoassessifqwcacriteriacanbeincorporatedtooneoftheneweralgorithmssuchasllatofurtherimprovethesensitivityandspecificityindiagnosingvt,first_level,p,,p_,11.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001,"Given that the QWC-A criterion is simple and reproducible, future research should be performed to assess if QWC-A criteria can be incorporated to one of the newer algorithms such as LLA to further improve the sensitivity and specificity in diagnosing VT.",0.7916666666666666,12.0,11.0,0,2,0.5,0,0,0,0,0,0,0,43,giventhattheqwcacriterionissimpleandreproduciblefu
19,2,giventhattheqwcacriterionissimpleandreproduciblefutureresearchshouldbeperformedtoassessifqwcacriteriacanbeincorporatedtooneoftheneweralgorithmssuchasllatofurtherimprovethesensitivityandspecificityindiagnosingvt,"Given that the QWC-A criterion is simple and reproducible, future research should be performed to assess if QWC-A criteria can be incorporated to one of the newer algorithms such as LLA to further improve the sensitivity and specificity in diagnosing VT.",span,,p_span_,12.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001,"Given that the QWC-A criterion is simple and reproducible, future research should be performed to assess if QWC-A criteria can be incorporated to one of the newer algorithms such as LLA to further improve the sensitivity and specificity in diagnosing VT.",0.7916666666666666,12.0,11.0,1,2,1.0,0,0,0,0,0,0,0,43,giventhattheqwcacriterionissimpleandreproduciblefu
20,1,strenghtsandlimitations,first_level,p,Heading1,p_,11.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001,STRENGHTS AND LIMITATIONS,0.8333333333333334,12.0,11.0,0,3,0.33,0,1,1,0,1,0,0,3,strenghtsandlimitations
20,2,strenghtsandlimitations,STRENGHTS AND LIMITATIONS,b,Heading1,p_b_,11.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001,STRENGHTS AND LIMITATIONS,0.8333333333333334,12.0,11.0,0,3,0.67,0,1,1,0,1,0,0,3,strenghtsandlimitations
20,3,strenghtsandlimitations,STRENGHTS AND LIMITATIONS,span,Heading1,p_b_span_,12.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001,STRENGHTS AND LIMITATIONS,0.8333333333333334,12.0,11.0,1,3,1.0,0,1,1,0,1,0,0,3,strenghtsandlimitations
21,1,thereferencestandardusedinourstudywasthefinalclinicaldiagnosismadebyanelectrophysiologistwhohadaccesstoallclinicalandelectrophysiologicaldataunlikepreviousstudieswhichcompareddiagnosticaccuracyofalgorithmstothefinaldiagnosisobtainedusinginvasiveelectrophysiologystudyasgoldstandardallpatientsinourcohortdidnotundergoelectrophysiologicstudy17thismaybeconsideredbothasastrengthandalimitationofthestudyinrealworlditisdifficulttojustifytheneedforanepstudyonallcasesofwctinadditionthediagnosisofwctcanoftenbereachedusingothertechniquessuchasvagalmaneuversadenosineadministrationreviewingolderecgsofsamepatientorsimplybythehighlikelihoodinspecificclinicalscenariosourpatientselectionevaluatesamorerepresentativepatientpopulationbyincludingpatientsthatareexpectedtobeencounteredinrealwordclinicalpracticenotjustthosehavinghadanelectrophysiologyproceduretheadvantageofhavingadefinitivegoldstandardsuchasanepstudyiscounterbalancedbythesamplingbiascreatedbythisapproachtheprevalenceofvtthatmaybeexpectedfromaneplabwouldbeunsurprisinglybehigherthaninclinicalpracticeassuchwedonotexactlyknowhowwellthealgorithmssuchasthebrugadaandvereckeialgorithmsperformforpopulationsexpectedinactualclinicalpractice,first_level,p,,p_,11.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001,"The reference standard used in our study was the final clinical diagnosis made by an electrophysiologist who had access to all clinical and electrophysiological data. Unlike previous studies which compared diagnostic accuracy of algorithms to the final diagnosis obtained using invasive electrophysiology study as gold standard, all patients in our cohort did not undergo electrophysiologic study.17 This may be considered both as a strength and a limitation of the study. In real world, it is difficult to justify the need for an EP study on all cases of WCT. In addition, the diagnosis of WCT can often be reached using other techniques such as vagal maneuvers, adenosine administration, reviewing older ECGs of same patient or simply by the high likelihood in specific clinical scenarios. Our patient selection evaluates a more representative patient population by including patients that are expected to be encountered in real word clinical practice – not just those having had an electrophysiology procedure. The advantage of having a definitive gold standard such as an EP study is counterbalanced by the sampling bias created by this approach. The prevalence of VT that maybe expected from an EP lab would be unsurprisingly be higher than in clinical practice. As such, we do not exactly know how well the algorithms such as the Brugada and Vereckei algorithms perform for populations expected in actual clinical practice.",0.875,12.0,11.0,0,3,0.33,1,0,0,0,0,0,0,225,thereferencestandardusedinourstudywasthefinalclini
21,2,thereferencestandardusedinourstudywasthefinalclinicaldiagnosismadebyanelectrophysiologistwhohadaccesstoallclinicalandelectrophysiologicaldataunlikepreviousstudieswhichcompareddiagnosticaccuracyofalgorithmstothefinaldiagnosisobtainedusinginvasiveelectrophysiologystudyasgoldstandardallpatientsinourcohortdidnotundergoelectrophysiologicstudy,"The reference standard used in our study was the final clinical diagnosis made by an electrophysiologist who had access to all clinical and electrophysiological data. Unlike previous studies which compared diagnostic accuracy of algorithms to the final diagnosis obtained using invasive electrophysiology study as gold standard, all patients in our cohort did not undergo electrophysiologic study.17 This may be considered both as a strength and a limitation of the study. In real world, it is difficult to justify the need for an EP study on all cases of WCT. In addition, the diagnosis of WCT can often be reached using other techniques such as vagal maneuvers, adenosine administration, reviewing older ECGs of same patient or simply by the high likelihood in specific clinical scenarios. Our patient selection evaluates a more representative patient population by including patients that are expected to be encountered in real word clinical practice – not just those having had an electrophysiology procedure. The advantage of having a definitive gold standard such as an EP study is counterbalanced by the sampling bias created by this approach. The prevalence of VT that maybe expected from an EP lab would be unsurprisingly be higher than in clinical practice. As such, we do not exactly know how well the algorithms such as the Brugada and Vereckei algorithms perform for populations expected in actual clinical practice.",span,,p_span_,12.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001,"The reference standard used in our study was the final clinical diagnosis made by an electrophysiologist who had access to all clinical and electrophysiological data. Unlike previous studies which compared diagnostic accuracy of algorithms to the final diagnosis obtained using invasive electrophysiology study as gold standard, all patients in our cohort did not undergo electrophysiologic study.",0.875,12.0,11.0,1,3,0.67,1,0,0,0,0,0,0,56,thereferencestandardusedinourstudywasthefinalclini
21,2,17,"The reference standard used in our study was the final clinical diagnosis made by an electrophysiologist who had access to all clinical and electrophysiological data. Unlike previous studies which compared diagnostic accuracy of algorithms to the final diagnosis obtained using invasive electrophysiology study as gold standard, all patients in our cohort did not undergo electrophysiologic study.17 This may be considered both as a strength and a limitation of the study. In real world, it is difficult to justify the need for an EP study on all cases of WCT. In addition, the diagnosis of WCT can often be reached using other techniques such as vagal maneuvers, adenosine administration, reviewing older ECGs of same patient or simply by the high likelihood in specific clinical scenarios. Our patient selection evaluates a more representative patient population by including patients that are expected to be encountered in real word clinical practice – not just those having had an electrophysiology procedure. The advantage of having a definitive gold standard such as an EP study is counterbalanced by the sampling bias created by this approach. The prevalence of VT that maybe expected from an EP lab would be unsurprisingly be higher than in clinical practice. As such, we do not exactly know how well the algorithms such as the Brugada and Vereckei algorithms perform for populations expected in actual clinical practice.",span,,p_span_,12.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001,17,0.875,12.0,11.0,1,3,0.67,0,0,0,0,1,1,0,1,17
21,2,thismaybeconsideredbothasastrengthandalimitationofthestudyinrealworlditisdifficulttojustifytheneedforanepstudyonallcasesofwctinadditionthediagnosisofwctcanoftenbereachedusingothertechniquessuchasvagalmaneuversadenosineadministrationreviewingolderecgsofsamepatientorsimplybythehighlikelihoodinspecificclinicalscenariosourpatientselectionevaluatesamorerepresentativepatientpopulationbyincludingpatientsthatareexpectedtobeencounteredinrealwordclinicalpracticenotjustthosehavinghadanelectrophysiologyproceduretheadvantageofhavingadefinitivegoldstandardsuchasanepstudyiscounterbalancedbythesamplingbiascreatedbythisapproachtheprevalenceofvtthatmaybeexpectedfromaneplabwouldbeunsurprisinglybehigherthaninclinicalpracticeassuchwedonotexactlyknowhowwellthealgorithmssuchasthebrugadaandvereckeialgorithmsperformforpopulationsexpectedinactualclinicalpractice,"The reference standard used in our study was the final clinical diagnosis made by an electrophysiologist who had access to all clinical and electrophysiological data. Unlike previous studies which compared diagnostic accuracy of algorithms to the final diagnosis obtained using invasive electrophysiology study as gold standard, all patients in our cohort did not undergo electrophysiologic study.17 This may be considered both as a strength and a limitation of the study. In real world, it is difficult to justify the need for an EP study on all cases of WCT. In addition, the diagnosis of WCT can often be reached using other techniques such as vagal maneuvers, adenosine administration, reviewing older ECGs of same patient or simply by the high likelihood in specific clinical scenarios. Our patient selection evaluates a more representative patient population by including patients that are expected to be encountered in real word clinical practice – not just those having had an electrophysiology procedure. The advantage of having a definitive gold standard such as an EP study is counterbalanced by the sampling bias created by this approach. The prevalence of VT that maybe expected from an EP lab would be unsurprisingly be higher than in clinical practice. As such, we do not exactly know how well the algorithms such as the Brugada and Vereckei algorithms perform for populations expected in actual clinical practice.",span,,p_span_,12.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001," This may be considered both as a strength and a limitation of the study. In real world, it is difficult to justify the need for an EP study on all cases of WCT. In addition, the diagnosis of WCT can often be reached using other techniques such as vagal maneuvers, adenosine administration, reviewing older ECGs of same patient or simply by the high likelihood in specific clinical scenarios. Our patient selection evaluates a more representative patient population by including patients that are expected to be encountered in real word clinical practice – not just those having had an electrophysiology procedure. The advantage of having a definitive gold standard such as an EP study is counterbalanced by the sampling bias created by this approach. The prevalence of VT that maybe expected from an EP lab would be unsurprisingly be higher than in clinical practice. As such, we do not exactly know how well the algorithms such as the Brugada and Vereckei algorithms perform for populations expected in actual clinical practice.",0.875,12.0,11.0,1,3,0.67,1,0,0,0,0,0,0,168,thismaybeconsideredbothasastrengthandalimitationof
21,3,ourpatientselectionevaluatesamorerepresentativepatientpopulationbyincludingpatientsthatareexpectedtobeencounteredinrealwordclinicalpracticenotjustthosehavinghadanelectrophysiologyprocedure," This may be considered both as a strength and a limitation of the study. In real world, it is difficult to justify the need for an EP study on all cases of WCT. In addition, the diagnosis of WCT can often be reached using other techniques such as vagal maneuvers, adenosine administration, reviewing older ECGs of same patient or simply by the high likelihood in specific clinical scenarios. Our patient selection evaluates a more representative patient population by including patients that are expected to be encountered in real word clinical practice – not just those having had an electrophysiology procedure. The advantage of having a definitive gold standard such as an EP study is counterbalanced by the sampling bias created by this approach. The prevalence of VT that maybe expected from an EP lab would be unsurprisingly be higher than in clinical practice. As such, we do not exactly know how well the algorithms such as the Brugada and Vereckei algorithms perform for populations expected in actual clinical practice.",span,,p_span_span_,12.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001,Our patient selection evaluates a more representative patient population by including patients that are expected to be encountered in real word clinical practice – not just those having had an electrophysiology procedure,0.875,12.0,11.0,1,3,1.0,1,0,0,0,0,0,0,31,ourpatientselectionevaluatesamorerepresentativepat
22,1,anotherlimitationisthatourstudypopulationincludedalowerpercentage249ofvtpatientscomparedtopriorstudiessensitivityandspecificityofatestoftenvarywithprevalencetheuseofahighlyspecificcriteriononstudypopulationwithalowervtprevalencemayhavecontributedtotheincreasedaccuracyofqwcalgorithmshoweverthisalsoreflectstheknownobservationthatthepatientsubstrateisanimportantdeterminantoftheetiologyofwctfinallytheobserversthatinterpretedthealgorithmswereexperiencedecgreadershencethesameresultsmaynotbereproducedbyotherphysicianssuchasageneralpractitionerorphysiciansofotherspecialtieshowevergiventhesimplicityandeaseofqwcaandqwcbalgorithmswefeelthatitisprobablyeasierforgeneralphysicianstousetheseneweralgorithmsratherthanmultistepalgorithmssuchasthebrugadaalgorithmthatinvolvesubtleanalysisofqrsmorphologiesweemphasizethatwhiletheqwcacriteriadonotserveasreplacementforothervalidatedmethodsforthedifferentiationofwctitmayserveasanadditionalconfirmatorytoolwhenvtisdiagnosedtobepresentusingothermethods,first_level,p,,p_,11.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001,"Another limitation is that our study population included a lower percentage (24.9%) of VT patients, compared to prior studies. Sensitivity and specificity of a test often vary with prevalence. The use of a highly specific criterion on study population with a lower VT prevalence may have contributed to the increased accuracy of QWC algorithms. However, this also reflects the known observation that the patient substrate is an important determinant of the etiology of WCT. Finally, the observers that interpreted the algorithms were experienced ECG readers, hence the same results may not be reproduced by other physicians such as a general practitioner or physicians of other specialties. However, given the simplicity and ease of QWC-A and QWC-B algorithms, we feel that it is probably easier for general physicians to use these newer algorithms rather than multi-step algorithms such as the Brugada algorithm that involve subtle analysis of QRS morphologies. We emphasize that while the QWC-A criteria do not serve as replacement for other validated methods for the differentiation of WCT, it may serve as an additional confirmatory tool when VT is diagnosed to be present using other methods.",0.9166666666666666,12.0,11.0,0,3,0.33,0,0,0,0,0,0,0,192,anotherlimitationisthatourstudypopulationincludeda
22,2,anotherlimitationisthatourstudypopulationincludedalowerpercentage249ofvtpatientscomparedtopriorstudiessensitivityandspecificityofatestoftenvarywithprevalencetheuseofahighlyspecificcriteriononstudypopulationwithalowervtprevalencemayhavecontributedtotheincreasedaccuracyofqwcalgorithmshoweverthisalsoreflectstheknownobservationthatthepatientsubstrateisanimportantdeterminantoftheetiologyofwctfinallytheobserversthatinterpretedthealgorithmswereexperiencedecgreadershencethesameresultsmaynotbereproducedbyotherphysicianssuchasageneralpractitionerorphysiciansofotherspecialtieshowevergiventhesimplicityandeaseofqwcaandqwcbalgorithmswefeelthatitisprobablyeasierforgeneralphysicianstousetheseneweralgorithmsratherthanmultistepalgorithmssuchasthebrugadaalgorithmthatinvolvesubtleanalysisofqrsmorphologiesweemphasizethatwhiletheqwcacriteriadonotserveasreplacementforothervalidatedmethodsforthedifferentiationofwctitmayserveasanadditionalconfirmatorytoolwhenvtisdiagnosedtobepresentusingothermethods,"Another limitation is that our study population included a lower percentage (24.9%) of VT patients, compared to prior studies. Sensitivity and specificity of a test often vary with prevalence. The use of a highly specific criterion on study population with a lower VT prevalence may have contributed to the increased accuracy of QWC algorithms. However, this also reflects the known observation that the patient substrate is an important determinant of the etiology of WCT. Finally, the observers that interpreted the algorithms were experienced ECG readers, hence the same results may not be reproduced by other physicians such as a general practitioner or physicians of other specialties. However, given the simplicity and ease of QWC-A and QWC-B algorithms, we feel that it is probably easier for general physicians to use these newer algorithms rather than multi-step algorithms such as the Brugada algorithm that involve subtle analysis of QRS morphologies. We emphasize that while the QWC-A criteria do not serve as replacement for other validated methods for the differentiation of WCT, it may serve as an additional confirmatory tool when VT is diagnosed to be present using other methods.",span,,p_span_,12.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001,"Another limitation is that our study population included a lower percentage (24.9%) of VT patients, compared to prior studies. Sensitivity and specificity of a test often vary with prevalence. The use of a highly specific criterion on study population with a lower VT prevalence may have contributed to the increased accuracy of QWC algorithms. However, this also reflects the known observation that the patient substrate is an important determinant of the etiology of WCT. Finally, the observers that interpreted the algorithms were experienced ECG readers, hence the same results may not be reproduced by other physicians such as a general practitioner or physicians of other specialties. However, given the simplicity and ease of QWC-A and QWC-B algorithms, we feel that it is probably easier for general physicians to use these newer algorithms rather than multi-step algorithms such as the Brugada algorithm that involve subtle analysis of QRS morphologies. We emphasize that while the QWC-A criteria do not serve as replacement for other validated methods for the differentiation of WCT, it may serve as an additional confirmatory tool when VT is diagnosed to be present using other methods.",0.9166666666666666,12.0,11.0,1,3,0.67,0,0,0,0,0,0,0,192,anotherlimitationisthatourstudypopulationincludeda
22,3,theuseofahighlyspecificcriteriononstudypopulationwithalowervtprevalencemayhavecontributedtotheincreasedaccuracyofqwcalgorithms,"Another limitation is that our study population included a lower percentage (24.9%) of VT patients, compared to prior studies. Sensitivity and specificity of a test often vary with prevalence. The use of a highly specific criterion on study population with a lower VT prevalence may have contributed to the increased accuracy of QWC algorithms. However, this also reflects the known observation that the patient substrate is an important determinant of the etiology of WCT. Finally, the observers that interpreted the algorithms were experienced ECG readers, hence the same results may not be reproduced by other physicians such as a general practitioner or physicians of other specialties. However, given the simplicity and ease of QWC-A and QWC-B algorithms, we feel that it is probably easier for general physicians to use these newer algorithms rather than multi-step algorithms such as the Brugada algorithm that involve subtle analysis of QRS morphologies. We emphasize that while the QWC-A criteria do not serve as replacement for other validated methods for the differentiation of WCT, it may serve as an additional confirmatory tool when VT is diagnosed to be present using other methods.",span,,p_span_span_,12.0,,"'Calibri',sans-serif",8.0,0.0,0.0,0.0,,,1,0001,The use of a highly specific criterion on study population with a lower VT prevalence may have contributed to the increased accuracy of QWC algorithms,0.9166666666666666,12.0,11.0,1,3,1.0,1,0,0,0,0,0,0,25,theuseofahighlyspecificcriteriononstudypopulationw
